"FEATUREID","Latitude","Longitude"
717964,46.940923,-69.285835
719402,46.97228,-69.316675
717922,46.958905,-69.30598
718458,46.637451,-69.635224
718494,46.597698,-69.62888
718474,46.621458,-69.651444
718450,46.61675,-69.688724
718082,46.839918,-69.304819
719124,46.817007,-69.26677
719948,46.463421,-69.336859
718664,46.503637,-69.389627
719938,46.485673,-69.377439
719454,46.509814,-69.397777
718916,46.694003,-69.443914
719258,46.69696,-69.46139
718906,46.705816,-69.469725
718902,46.721251,-69.478411
718892,46.735645,-69.492661
718890,46.753495,-69.518031
718662,46.508564,-69.422071
719940,46.487597,-69.414935
718624,46.519532,-69.424981
718610,46.53093,-69.432258
717064,47.023419,-69.048375
717078,47.029674,-69.074728
718648,46.51309,-69.641944
718638,46.517528,-69.663752
718620,46.52697,-69.721766
718356,46.653934,-69.390558
718378,46.649409,-69.402603
718398,46.637663,-69.434128
718232,46.723132,-69.391046
719226,46.719755,-69.375591
718870,46.75243,-69.429082
718160,46.768942,-69.469305
718846,46.777606,-69.49307
719200,46.762267,-69.30161
718874,46.751297,-69.301524
718196,46.739291,-69.291311
718236,46.723255,-69.291367
718268,46.707525,-69.275848
718384,46.656024,-69.482943
718928,46.666207,-69.51446
718328,46.699667,-69.564528
718938,46.646276,-69.577744
718940,46.648886,-69.606477
717954,46.944734,-69.103478
719012,46.958987,-69.10951
717972,46.929444,-69.098878
717976,46.921192,-69.096761
718010,46.895104,-69.11274
718016,46.87679,-69.098412
718792,46.860899,-69.088401
718778,46.904005,-69.296073
719084,46.882564,-69.244789
718002,46.902762,-69.351113
717918,46.961035,-69.171287
719022,46.951309,-69.178018
717900,46.97188,-69.164927
717888,46.994017,-69.177513
719930,46.482344,-69.448213
718658,46.506136,-69.471166
719922,46.494417,-69.45843
718646,46.517422,-69.479234
718604,46.534443,-69.485944
718570,46.571979,-69.661859
718460,46.622446,-69.289013
718406,46.638954,-69.277014
718932,46.640722,-69.251586
719946,46.479425,-69.685583
719994,46.408344,-69.449128
720200,46.4262,-69.474417
720004,46.378734,-69.211277
720130,46.391971,-69.211002
719992,46.395431,-69.158301
718404,46.63039,-69.475705
718520,46.600013,-69.475182
718954,46.572258,-69.488053
718956,46.56258,-69.533324
717958,46.929058,-69.191277
719044,46.932293,-69.191525
717988,46.919167,-69.180545
718784,46.887243,-69.166134
718788,46.867249,-69.127245
718400,46.644225,-69.540874
717946,46.952261,-69.001963
717354,46.973235,-68.97722
717904,46.960513,-68.99804
718590,46.551971,-69.672258
718850,46.777303,-69.127966
718164,46.770095,-69.087189
718898,46.723386,-69.364245
718636,46.519424,-69.54304
717058,47.042403,-69.043171
717074,47.047592,-69.079581
717066,47.004425,-69.055207
717868,46.993577,-69.040078
717876,46.985325,-69.066964
717890,46.975326,-69.06497
719004,46.973282,-69.081493
717894,46.976806,-69.059378
717896,46.979081,-69.02839
717898,46.969108,-69.052849
717892,46.982847,-69.043231
717956,46.937592,-69.080274
717968,46.929345,-69.062098
719398,46.91865,-69.034519
717980,46.927019,-69.018678
717960,46.927063,-69.00124
717380,46.927856,-68.997722
717982,46.92065,-69.017482
717984,46.91744,-69.009417
717390,46.915861,-68.996882
717400,46.902156,-68.998014
718006,46.90386,-69.019911
718008,46.89099,-69.015096
717404,46.889434,-68.999188
718030,46.869107,-69.006728
718018,46.879444,-69.016758
719064,46.886273,-69.029979
718014,46.884925,-69.04417
718022,46.870931,-69.032821
718038,46.854567,-69.039499
721618,46.820648,-68.999747
718078,46.835324,-69.031575
717420,46.821618,-68.999512
718812,46.825167,-69.039113
718110,46.814103,-69.039568
718114,46.804508,-69.048308
719414,46.807123,-69.069532
718128,46.795935,-69.046836
718842,46.78542,-69.045369
719416,46.781785,-69.058878
718856,46.767834,-69.048843
718176,46.758342,-69.050214
718220,46.737532,-69.04547
718184,46.743334,-69.010754
718836,46.786192,-69.017058
718838,46.77824,-69.005045
717434,46.779296,-68.986714
718832,46.789352,-69.00532
717432,46.792495,-68.982447
721620,46.797547,-69.002522
717428,46.814905,-68.97621
717426,46.820142,-68.969278
717414,46.835835,-68.965654
718062,46.8347,-68.998805
718806,46.840506,-69.000285
717412,46.855163,-68.969819
717410,46.874649,-68.958023
717384,46.921129,-68.975266
717388,46.919313,-68.947679
717394,46.914181,-68.95854
717546,46.898481,-68.950178
717396,46.909299,-68.930493
717376,46.935681,-68.988134
717374,46.943802,-68.973085
717358,46.946077,-68.952249
717364,46.944392,-68.924348
717366,46.943809,-68.910314
717370,46.936981,-68.860691
717392,46.925325,-68.931536
717356,46.966126,-68.939477
717368,46.938963,-68.889376
717548,46.943882,-68.887005
717362,46.951633,-68.908452
717360,46.95698,-68.962672
717352,46.99207,-68.992417
717906,46.976213,-69.005779
717932,46.955425,-69.016756
717924,46.958243,-69.045385
717934,46.9578,-69.056175
717970,46.928794,-69.124185
717996,46.913143,-69.125307
718020,46.870651,-69.069178
718012,46.881136,-69.078313
717998,46.917239,-69.076948
719046,46.897858,-69.074459
718004,46.902296,-69.049856
719040,46.938487,-69.154034
719020,46.946291,-69.141725
717944,46.935797,-69.144072
718782,46.877264,-69.138168
719410,46.878772,-69.128074
717992,46.915031,-69.157052
717962,46.931444,-69.174926
717990,46.923086,-69.19149
719048,46.925012,-69.193724
717974,46.92088,-69.194386
719408,46.916034,-69.194544
719054,46.921618,-69.195681
719058,46.920832,-69.197745
717978,46.917821,-69.198809
718776,46.895375,-69.198066
719072,46.907879,-69.21338
719074,46.907572,-69.21361
718780,46.879562,-69.209552
719078,46.890542,-69.234602
718032,46.867708,-69.229128
719092,46.871073,-69.237902
718826,46.803377,-69.096486
718824,46.805021,-69.115946
718822,46.80652,-69.125753
718816,46.82061,-69.137929
718804,46.83725,-69.158697
718810,46.833041,-69.128359
718070,46.831973,-69.107628
718058,46.833116,-69.096985
718798,46.846202,-69.083835
718814,46.819609,-69.086304
718808,46.834931,-69.074713
718796,46.848812,-69.102767
718800,46.844258,-69.111169
718802,46.847257,-69.140514
718046,46.852123,-69.12448
719096,46.84242,-69.13355
719098,46.847121,-69.13445
718054,46.842954,-69.182116
718044,46.847199,-69.161866
718794,46.856712,-69.165207
718048,46.851561,-69.194074
718790,46.860199,-69.200144
718138,46.790017,-69.22039
718852,46.769351,-69.213996
719420,46.775956,-69.227918
719458,46.739511,-69.225401
718192,46.738943,-69.215964
718234,46.718014,-69.213684
718900,46.721822,-69.241099
719426,46.72537,-69.254965
718252,46.709626,-69.229376
718908,46.696932,-69.220424
719212,46.704821,-69.238414
718912,46.696445,-69.257697
718286,46.688364,-69.180763
718370,46.654784,-69.157533
718408,46.637887,-69.156652
718414,46.645061,-69.1397
718426,46.62521,-69.138198
718434,46.620673,-69.121759
718418,46.627564,-69.106907
718416,46.627321,-69.096746
718422,46.628883,-69.079164
719434,46.628277,-69.060929
718446,46.619207,-69.104728
718402,46.647039,-69.076848
718420,46.649015,-69.105478
718424,46.637637,-69.126745
718478,46.612366,-69.201297
718488,46.599655,-69.11806
718948,46.590439,-69.079779
718482,46.608005,-69.100756
719438,46.613498,-69.076168
718500,46.59692,-69.176621
718526,46.58139,-69.135541
718534,46.573247,-69.131642
718958,46.573455,-69.104937
718964,46.563124,-69.082275
718542,46.570423,-69.198912
718516,46.590748,-69.194317
718468,46.611288,-69.155761
718412,46.634487,-69.220936
718386,46.651576,-69.198645
718352,46.665937,-69.218939
718354,46.654051,-69.230688
719432,46.664821,-69.239086
718924,46.680292,-69.226722
718334,46.665144,-69.116731
718320,46.680591,-69.054943
718302,46.687186,-69.089142
718280,46.69243,-69.058098
719424,46.702014,-69.072481
718278,46.696416,-69.076918
718296,46.694607,-69.104508
718288,46.695786,-69.130923
718270,46.705099,-69.148926
718262,46.713872,-69.161
718222,46.727825,-69.187531
718214,46.730046,-69.161017
719422,46.723533,-69.166596
718246,46.713845,-69.129315
718248,46.723189,-69.059568
718240,46.726769,-69.082239
718228,46.726913,-69.109527
718204,46.737977,-69.095968
718186,46.745816,-69.090513
718882,46.755026,-69.076371
718194,46.739589,-69.070971
718180,46.746605,-69.06684
718206,46.739684,-69.112316
718198,46.740231,-69.132569
718880,46.747157,-69.138656
718878,46.763515,-69.146257
718146,46.777713,-69.182825
718984,46.792969,-69.184916
718136,46.795972,-69.158291
718140,46.78436,-69.160493
718118,46.806333,-69.184361
718104,46.815582,-69.191869
718088,46.827796,-69.20864
718086,46.821577,-69.222387
718820,46.803458,-69.230784
719118,46.813522,-69.234786
719418,46.80803,-69.242197
718096,46.812448,-69.246273
719128,46.812705,-69.246675
718834,46.789274,-69.246169
719134,46.797099,-69.269697
718858,46.768408,-69.241346
718868,46.757899,-69.232436
718894,46.743775,-69.244661
718174,46.754879,-69.278975
719174,46.756907,-69.28199
718190,46.73927,-69.313681
718256,46.711533,-69.26416
718210,46.734394,-69.271186
718172,46.755587,-69.322917
719196,46.762538,-69.30546
718156,46.766382,-69.310815
718216,46.735785,-69.343004
719206,46.733644,-69.369618
719210,46.71827,-69.330058
718244,46.71724,-69.31431
718266,46.705776,-69.345348
718276,46.695805,-69.360547
718324,46.674169,-69.363823
718318,46.677843,-69.350976
718346,46.667925,-69.335971
718362,46.656661,-69.315696
718372,46.647884,-69.29768
718360,46.660259,-69.290579
718350,46.666057,-69.263004
721636,46.661906,-69.250953
718338,46.670995,-69.275361
718330,46.67713,-69.267512
718332,46.677118,-69.287
718312,46.685305,-69.279965
718310,46.683543,-69.268345
718344,46.672078,-69.309586
718316,46.678692,-69.341255
718298,46.681131,-69.321504
718292,46.694542,-69.294484
718294,46.697081,-69.313756
719428,46.69992,-69.324516
718300,46.688305,-69.332551
718306,46.6865,-69.347729
718374,46.651935,-69.343955
718502,46.589007,-69.275265
718490,46.606838,-69.266712
718452,46.62184,-69.252656
718936,46.612248,-69.240465
718410,46.629598,-69.268555
718440,46.633482,-69.311023
719442,46.644327,-69.287474
718430,46.636712,-69.327914
718432,46.632718,-69.348568
718454,46.6184,-69.371361
718496,46.60138,-69.349839
718524,46.579457,-69.333464
718512,46.595218,-69.326838
718514,46.59045,-69.312591
718538,46.571092,-69.325528
718968,46.542338,-69.353961
718602,46.524912,-69.333045
719920,46.489811,-69.254757
720056,46.470496,-69.239422
720076,46.477529,-69.176697
719928,46.480628,-69.159254
720070,46.485488,-69.154601
719926,46.488404,-69.15169
720068,46.492513,-69.141507
719916,46.492995,-69.128125
719908,46.4996,-69.127324
718676,46.504438,-69.101614
719450,46.517159,-69.102825
719906,46.494776,-69.10523
719960,46.437668,-69.26399
720100,46.440455,-69.251795
719958,46.438397,-69.230492
719956,46.449862,-69.175995
720082,46.450245,-69.164855
719950,46.44486,-69.155351
720194,46.453579,-69.137742
719966,46.426233,-69.216069
720102,46.424512,-69.187975
719972,46.414763,-69.17376
719974,46.424505,-69.264001
719990,46.391623,-69.271224
719980,46.404272,-69.287082
719984,46.410791,-69.321684
720198,46.390059,-69.302022
720016,46.366017,-69.292633
720010,46.380281,-69.317584
720202,46.376675,-69.300522
720032,46.311875,-69.217395
720208,46.303444,-69.183542
720022,46.336505,-69.144703
720206,46.324763,-69.155795
720064,46.309368,-69.288222
720066,46.289759,-69.25143
720210,46.288765,-69.214489
720018,46.353298,-69.416154
720000,46.385327,-69.4822
720156,46.392797,-69.479533
720158,46.392251,-69.479813
720168,46.383775,-69.497433
719998,46.384883,-69.509404
720176,46.381857,-69.518143
720002,46.376064,-69.527449
719964,46.450956,-69.432323
719952,46.460977,-69.545536
719978,46.415665,-69.425793
718616,46.522324,-69.408497
718626,46.525146,-69.444749
719932,46.485598,-69.434149
718660,46.511968,-69.451007
719912,46.497975,-69.444929
719910,46.50101,-69.436435
718644,46.517494,-69.466374
718970,46.529284,-69.498613
719924,46.494092,-69.48409
719936,46.489938,-69.353358
719914,46.499505,-69.31395
721622,46.498714,-69.327904
718666,46.510484,-69.348166
718652,46.509001,-69.26333
718978,46.511471,-69.247476
718642,46.512284,-69.240337
718614,46.526925,-69.182663
718584,46.550278,-69.16693
719348,46.532634,-69.158482
718622,46.533159,-69.144365
718580,46.538984,-69.186288
718578,46.549171,-69.192833
718594,46.537716,-69.204827
718980,46.504958,-69.181804
719452,46.51404,-69.166562
718672,46.49795,-69.193283
718974,46.519409,-69.243215
718612,46.526351,-69.239035
718598,46.5513,-69.224174
718600,46.546665,-69.243812
718972,46.53255,-69.253075
718632,46.522636,-69.258379
718628,46.526284,-69.272612
718606,46.536048,-69.27635
718574,46.552794,-69.276552
718566,46.555736,-69.307695
718552,46.565662,-69.313964
718952,46.573689,-69.259122
718530,46.579467,-69.291857
718544,46.572102,-69.318053
718532,46.561256,-69.352401
718548,46.564419,-69.372699
718504,46.583748,-69.394203
718550,46.572087,-69.403432
719380,46.538352,-69.383338
718976,46.516773,-69.386105
718506,46.587676,-69.406355
718518,46.584359,-69.426774
718522,46.57867,-69.442238
718508,46.596165,-69.432454
718528,46.572346,-69.426369
718536,46.56789,-69.43394
718582,46.546889,-69.423758
718556,46.563076,-69.448035
718540,46.564599,-69.420206
718464,46.617349,-69.424591
718444,46.624644,-69.404642
718358,46.661182,-69.407084
719444,46.670232,-69.418738
718380,46.648023,-69.411864
719446,46.659428,-69.43356
718368,46.652192,-69.4223
718366,46.659079,-69.419789
718918,46.708361,-69.412209
718914,46.721729,-69.441146
718896,46.746362,-69.471325
718886,46.757048,-69.490861
718904,46.718523,-69.517329
719430,46.739525,-69.557686
718342,46.677859,-69.471677
718348,46.683332,-69.501422
718326,46.694512,-69.52784
718930,46.661653,-69.542519
718448,46.63246,-69.675469
718480,46.599246,-69.667361
719456,46.517961,-69.564422
718640,46.516167,-69.583974
719918,46.497327,-69.575904
718618,46.543617,-69.703442
718654,46.502839,-69.672954
718562,46.554427,-69.575116
718572,46.555847,-69.493907
718586,46.554635,-69.467528
718428,46.624224,-69.465713
718396,46.631947,-69.463604
718376,46.647619,-69.445706
719440,46.675012,-69.422209
718922,46.682234,-69.420463
719436,46.686292,-69.386845
718282,46.688237,-69.387152
718208,46.737807,-69.398312
718158,46.784729,-69.456062
718144,46.791559,-69.477794
718872,46.758873,-69.391766
719204,46.745809,-69.386398
718152,46.783074,-69.416416
718120,46.81611,-69.431171
718150,46.793776,-69.389948
719148,46.806864,-69.451667
718122,46.801605,-69.443582
718106,46.814308,-69.459404
718142,46.792982,-69.36015
719154,46.78196,-69.342607
718162,46.772512,-69.298369
719186,46.767153,-69.300143
718168,46.768649,-69.287458
718098,46.836253,-69.330795
718074,46.863566,-69.354805
718066,46.859461,-69.377787
718080,46.836682,-69.278537
719120,46.818474,-69.264236
718034,46.869481,-69.301136
719108,46.852676,-69.25144
718786,46.881457,-69.286171
719088,46.873487,-69.247362
719412,46.919649,-69.353534
718000,46.912104,-69.340329
717986,46.928788,-69.231076
719400,46.971351,-69.302079
717920,46.962285,-69.287256
717966,46.933313,-69.313167
719406,46.955452,-69.324405
717908,46.968635,-69.197929
718768,46.980382,-69.205151
717872,46.994648,-69.207808
719396,46.993211,-69.25824
718764,46.988483,-69.240864
718772,46.943774,-69.219749
719404,46.941359,-69.240742
717940,46.945359,-69.229601
718770,46.972475,-69.264545
717886,46.991099,-69.15807
717902,46.981333,-69.182588
719028,46.952992,-69.160951
719030,46.951853,-69.170532
717926,46.952384,-69.165449
717910,46.970258,-69.141655
719016,46.955292,-69.120475
717882,46.983379,-69.100751
719000,46.982642,-69.08447
717878,46.997209,-69.124144
717880,46.985062,-69.127625
717870,46.992587,-69.102611
717862,46.999177,-69.096868
717032,47.004686,-69.108073
718988,46.999932,-69.089722
717060,47.027208,-69.092771
717080,47.029603,-69.075781
717062,47.03097,-69.105975
717022,47.02025,-69.116049
717018,47.031946,-69.138517
717010,47.044749,-69.154906
717008,47.039176,-69.106705
717054,47.057793,-69.130722
717056,47.046943,-69.133471
717014,47.035326,-69.120687
717012,47.038817,-69.16121
717020,47.018662,-69.130327
717016,47.029762,-69.163872
717026,47.011193,-69.174333
717024,47.023666,-69.182672
717030,47.009788,-69.143884
717864,46.999066,-69.150174
718860,46.761323,-69.007861
717436,46.766359,-68.992301
718966,46.549332,-69.073952
719026,46.950459,-69.17775
719042,46.94287,-69.198501
718170,46.763478,-69.281385
718848,46.777791,-69.109041
718154,46.766989,-69.118174
718166,46.765359,-69.117758
719184,46.754293,-69.285643
719194,46.759028,-69.293823
718962,46.56153,-69.064818
718656,46.506804,-69.510334
720024,46.330191,-69.292002
719464,46.725619,-69.35065
718094,46.813852,-69.00794
719224,46.717302,-69.355911
719216,46.72564,-69.37267
720026,46.32591,-69.26313
720178,46.331672,-69.22745
720028,46.316762,-69.216862
717430,46.805052,-68.982031
717866,46.995792,-69.018192
717068,47.00788,-69.023947
718864,46.753914,-69.111641
718634,46.529307,-69.520127
719466,46.729493,-69.362048
719468,46.727963,-69.368491
719170,46.762517,-69.277228
718388,46.650432,-69.260142
719144,46.778248,-69.259649
719146,46.771176,-69.266825
719150,46.770501,-69.265768
719152,46.768565,-69.258325
719156,46.769582,-69.272541
719158,46.765829,-69.270667
719160,46.765074,-69.274304
719176,46.758869,-69.252275
719180,46.755785,-69.265512
719198,46.747751,-69.266922
719460,46.765462,-69.275008
721630,46.757579,-69.272082
721632,46.765573,-69.266069
719234,46.711403,-69.391551
719236,46.705723,-69.381078
719238,46.702818,-69.381405
719242,46.697327,-69.379299
719246,46.692103,-69.377318
719250,46.687862,-69.383137
719260,46.682957,-69.377007
719262,46.676486,-69.377655
719264,46.676233,-69.383094
719270,46.673823,-69.389528
719282,46.664588,-69.374199
719284,46.658152,-69.38481
719286,46.657287,-69.361706
719288,46.651046,-69.367417
719296,46.640545,-69.376173
719298,46.627374,-69.380799
719300,46.626817,-69.381538
719302,46.623489,-69.378285
719316,46.627885,-69.396584
719318,46.617982,-69.390448
719334,46.615352,-69.393149
719336,46.609175,-69.399598
719340,46.603546,-69.393255
719342,46.595703,-69.358619
719344,46.59194,-69.376918
719346,46.587696,-69.387577
719350,46.583905,-69.357776
719352,46.574391,-69.359438
719356,46.572562,-69.353293
719358,46.579968,-69.345506
719362,46.569987,-69.351765
719364,46.570022,-69.333904
719366,46.565351,-69.336893
